TimeMicros;AckRecieved;CurrentWidow_Bytes;Difference_Micros;MinDelay_Micros;OurDelay_Micros;Their_Difference_Micros;Their_MinDelay_Micros;Their_Delay_Micros;OffTarget_Micros;DelayFactor;WindowFactor;Gain_Bytes;PacketRtt_Millis;RttVar_Millis;Rtt_Millis;AdvertisedWindow_Bytes;MaxWindow_Bytes;BytesSend;SACK
378717;348;2944;-7;-152;145;392;233;159;99855;0.99855;0.03747931253978358;112;0;10;7;2942528;39387;500900
380864;350;2944;25;-152;177;384;233;151;99823;0.99823;0.03737273719755249;111;0;10;7;2942528;39498;503804
383178;352;2944;29;-152;181;391;233;158;99819;0.99819;0.03726770975745607;111;0;10;7;2942528;39609;506708
385347;354;2944;-8;-152;144;349;233;116;99856;0.99856;0.037163270973768585;111;0;10;7;2942528;39720;509612
387619;356;2944;33;-152;185;391;233;158;99815;0.99815;0.03705941591137966;110;0;10;7;2942528;39830;512516
389821;358;2944;1;-152;153;401;233;168;99847;0.99847;0.03695706753703239;110;0;10;7;2942528;39940;515420
392079;360;2944;11;-152;163;413;233;180;99837;0.99837;0.03685528292438658;110;0;10;7;2942528;40050;518324
394299;362;2944;18;-152;170;396;233;163;99830;0.9983;0.036754057428214734;110;0;10;7;2942528;40160;521228
396536;364;2944;4;-152;156;397;233;164;99844;0.99844;0.036653386454183264;109;0;10;7;2942528;40269;524132
398750;366;2944;9;-152;161;396;233;163;99839;0.99839;0.036554173185328664;109;0;10;7;2942528;40378;527036
400985;368;2944;9;-152;161;397;233;164;99839;0.99839;0.03645549556689286;109;0;10;7;2942528;40487;529940
403268;370;2944;31;-152;183;399;233;166;99817;0.99817;0.03635734927260602;108;0;10;7;2942528;40595;532844
405514;372;2944;15;-152;167;395;233;162;99833;0.99833;0.036260623229461754;108;0;10;7;2942528;40703;535748
407778;374;2944;28;-152;180;434;233;201;99820;0.9982;0.03616441048571358;108;0;10;7;2942528;40811;538652
410275;376;2944;53;-152;205;434;233;201;99795;0.99795;0.0360687069662591;107;0;10;7;2942528;40918;541556
412626;378;2944;69;-152;221;400;233;167;99779;0.99779;0.03597438779999022;107;0;10;7;2942528;41025;544460
414928;380;2944;29;-152;181;406;233;173;99819;0.99819;0.035880560633759905;107;0;10;7;2942528;41132;547364
417285;382;2944;35;-152;187;444;233;211;99813;0.99813;0.03578722162792959;107;0;10;7;2942528;41239;550268
419518;384;2944;14;-152;166;393;233;160;99834;0.99834;0.03569436698271054;106;0;10;7;2942528;41345;553172
421706;386;2944;0;-152;152;393;233;160;99848;0.99848;0.03560285403313581;106;0;10;7;2942528;41451;556076
424087;388;2944;20;-152;172;390;233;157;99828;0.99828;0.03551180912402596;106;0;10;7;2942528;41557;558980
426240;390;2944;-14;-152;138;395;233;162;99862;0.99862;0.035421228673869626;106;0;10;7;2942528;41663;561884
428446;392;2944;16;-152;168;395;233;162;99832;0.99832;0.03533110913760411;105;0;10;7;2942528;41768;564788
430601;394;2944;-35;-152;117;380;233;147;99883;0.99883;0.03524229074889868;105;0;10;7;2942528;41873;567692
432786;396;2944;-42;-152;110;405;233;172;99890;0.9989;0.03515391779905906;105;0;10;7;2942528;41978;570596
434960;398;2944;-22;-152;130;389;233;156;99870;0.9987;0.0350659869455429;105;0;10;7;2942528;42083;573500
